date,arabica_usd,robusta_usd,arabica_ma3,robusta_ma3,arabica_pct_change,robusta_pct_change,arabica_volatility,robusta_volatility,ugx_per_usd,arabica_ugx,robusta_ugx,rainfall_mm,temp_celsius,soil_moisture,rainfall_lag6,rainfall_lag9,drought_flag,health_score
2023-05-01,4.852809544,2.70176181,4.938642749333333,2.533402329333333,-4.112214671545555,5.9204840103716405,6.515309732371723,6.203841096201804,3729.5545454545454,18098.8178930504,10076.368039221,1358.3363,23.19223,0.31130016,2393.412,4273.052,0,74.5
2023-06-01,4.572161418,2.912964406,4.828632211333333,2.721823852,-5.783209158640745,7.817217462260317,6.314145384050082,6.442394260618703,3707.788,16952.605239723383,10800.654468993927,1720.7401,22.643463,0.29340944,1459.3761,1962.4742,0,64.6
2023-07-01,4.265719238,2.812654196,4.5635634,2.809126804,-6.7023482327981165,-3.443578294104288,6.324668713832271,6.450381297747968,3661.229523809524,15617.777214447866,10297.77258266194,752.2633,22.815643,0.2708747,414.96588,1345.9946,1,52.2
2023-08-01,4.116686926,2.747397444,4.318189194,2.8243386820000005,-3.4937206057160552,-2.3201128703558505,5.925183799068986,6.157934051890736,3689.1226086956526,15186.962811628406,10135.48602573305,1053.7562,23.434357,0.26188505,522.83954,2393.412,1,47.2
2023-09-01,4.045918624,2.731303718,4.142774929333333,2.7637851193333334,-1.7190596047769624,-0.585780773551603,5.886397020416057,6.179153514586852,3738.9407142857135,15127.449869960434,10212.182674310146,2262.0906,23.032898,0.30784437,2885.704,1459.3761,0,72.6
2023-10-01,4.04768232,2.619970408,4.070095956666666,2.69955719,0.0435919790758632,-4.076196626039231,5.457878434099649,5.816153436095413,3755.6253174603175,15201.578198028514,9839.627195281637,2367.2285,23.228119,0.31579676,2886.0461,414.96588,0,77.0
2023-11-01,4.347069716,2.703525506,4.14689022,2.684933210666667,7.396514161220047,3.189161898350723,5.320758474766334,4.564447626145059,3782.0251893939394,16440.72716596356,10224.801563860996,3670.5837,22.205261,0.3412644,1358.3363,522.83954,0,91.1
2023-12-01,4.646457112,2.986598714,4.347069716,2.770031542666666,6.887108225986416,10.470521079670547,5.711001010030143,5.0400860203270685,3780.739766081871,17567.045174732328,11291.552523348775,1425.1302,23.549713,0.27686226,1720.7401,2885.704,0,55.5
2024-01-01,4.47317398,3.26393991,4.4889002693333335,2.984688043333333,-3.72936040994496,9.286188824093887,5.805063293007477,5.3273757274066575,3805.033624338624,17020.57740141663,12419.401105370782,813.8667,24.48529,0.22334763,752.2633,2886.0461,1,25.9
2024-02-01,4.602805636,3.378139226,4.574145576,3.209559283333333,2.897979300147857,3.4988179669030783,4.766781283369319,5.137373119590247,3873.587736111111,17829.371463312706,13085.518676709482,957.7422,25.27481,0.21407627,1053.7562,1358.3363,1,20.8
2024-03-01,4.605010256,3.65636227,4.560329957333334,3.432813802,0.0478973081712741,8.235985120407218,4.702678116636507,5.308523750710885,3895.779736842105,17940.105643274874,14244.38204202,2522.0361,25.729553,0.23760149,2262.0906,1720.7401,0,33.8
2024-04-01,5.274332888,4.233531786,4.827382926666666,3.756011094,14.534661049406347,15.785348206210449,6.345165535383555,6.21318501459698,3822.6875,20162.1264017965,16183.469039194875,5457.232,23.359894,0.3264448,2367.2285,752.2633,0,82.9
2024-05-01,5.083192334,4.04217077,4.987511826,3.977354942,-3.623975923758571,-4.520127063479662,6.314236266698905,6.70491812195295,3791.4007936507937,19272.41944940723,15325.48946545004,3323.17,23.613464,0.31063172,3670.5837,1053.7562,0,74.1
2024-06-01,5.476055618,4.504259122,5.27786028,4.259987226,7.728672420523064,11.431688028361052,6.284348851282432,6.986312027884668,3747.190526315789,20519.82373334796,16878.31711002987,1706.0463,23.370453,0.26393005,1425.1302,2262.0906,0,48.3
2024-07-01,5.66807802,4.733760064,5.409108657333334,4.426729985333334,3.506582390595425,5.095198472908824,5.709857551418479,6.592712110424111,3705.854806763285,21005.07417552633,17542.62748723848,3367.3933,22.587128,0.28363314,813.8667,2367.2285,0,59.2
2024-08-01,5.763758528,4.732878216,5.635964055333335,4.656965800666666,1.6880591209646134,-0.0186289120715499,5.399598809079796,6.403076300934642,3723.647286501378,21462.20380283638,17623.56912634988,3757.0022,22.25415,0.3205918,957.7422,3670.5837,0,79.6
2024-09-01,6.124654822,5.330330236,5.852163790000001,4.932322838666667,6.261474908200726,12.623439537916914,5.258989046217747,6.524286405812654,3711.313088023088,22730.51160051232,19782.524368352,3285.4668,23.179932,0.29461563,2522.0361,1425.1302,0,65.3
2024-10-01,6.101726774,4.892272242,5.996713374666666,4.985160231333333,-0.3743565746373356,-8.218214906112998,5.286261208779806,7.1778591108705285,3667.926067493114,22380.68269107526,17944.492885704774,4096.2847,22.851044,0.31852612,5457.232,813.8667,0,78.5
2024-11-01,6.723650076,4.984866282,6.316677224,5.0691562533333325,10.192578675434484,1.8926591861565532,5.524962389667578,7.226572378035699,3678.647546897547,24733.938858274905,18337.566119891595,5089.0146,22.580109,0.31598145,3323.17,957.7422,0,77.1
2024-12-01,7.569342308,5.218996926,6.798239719333334,5.03204515,12.57787395894814,4.696828977046574,6.031761319547381,7.0530279669350335,3664.081712121212,27734.68872352817,19122.831192173424,1722.4355,23.438293,0.26027086,1706.0463,2522.0361,0,46.3
2025-01-01,7.814716514,5.407712398,7.369236299333334,5.203858535333333,3.2416846274829547,3.615933764203949,5.499403209043331,6.92730379523162,3688.958987603306,28828.16871989228,19948.829252975927,795.28656,24.773102,0.19549185,3367.3933,5457.232,1,10.5
2025-02-01,9.049303714,5.81248063,8.144454178666667,5.479729984666666,15.798233983129762,7.485017734110633,6.280076972783518,6.969855358489225,3677.712329545454,33280.73584277927,21376.631678195125,472.98965,26.28775,0.17929257,3757.0022,3323.17,1,1.6
2025-03-01,8.919451596,5.689903758,8.594490608000001,5.636698928666667,-1.434940434136478,-2.108856438460072,6.420115143754862,7.149360793463536,3667.8645995671,32715.340756520665,20869.796568912003,3089.4966,25.028778,0.2323021,3285.4668,1706.0463,0,30.9
2025-04-01,8.635937464,5.425128896,8.868230924666667,5.642504428,-3.1786049730584853,-4.653415475221811,6.274312510679716,6.484987056238112,3669.612056818182,31690.540239822232,19908.118406554317,4752.928,23.18982,0.31766132,4096.2847,3367.3933,0,78.0
2025-05-01,8.770860208,5.24148405,8.775416422666666,5.452172234666667,1.562340447258248,-3.3850780234070177,5.837370280392514,6.384333999473009,3653.3971536796535,32043.435719229336,19149.222909327305,3648.0596,22.734985,0.31933984,5089.0146,3757.0022,0,78.9
2025-06-01,8.006297992,4.325684902,8.471031887999999,4.997432616,-8.717072189825048,-17.47213459516299,6.917277815019932,7.9224286186588095,3605.8384343434345,28869.417016360265,15597.720874490711,1716.5159,22.838928,0.2694104,1722.4355,3285.4668,0,51.4
2025-07-01,7.1760381,3.685904178,7.984398766666668,4.417691043333333,-10.370084811102542,-14.790275724988533,7.980898273722836,8.7841275431033,3586.5659090909094,25737.333611797505,13219.73826899055,3079.6929,22.125488,0.29808682,795.28656,4096.2847,0,67.2
2025-08-01,8.075963984,4.390059806,7.752766691999999,4.133882962,12.540706605222727,19.10401339793051,8.506483480011733,10.651770920863248,3563.9288636363635,28782.16114426532,15645.860855693254,4335.8457,21.61206,0.32084048,472.98965,5089.0146,0,79.8
2025-09-01,8.831487258,4.657480212,8.027829780666666,4.244481398666667,9.355208560821126,6.091498016371211,8.654132014323398,10.094754250430434,3507.7902066115707,30979.004513427277,16337.463475140785,3322.2861,22.744873,0.3051761,3089.4966,1722.4355,0,71.1
2025-10-01,8.902035098,4.741255772,8.603162113333333,4.596265263333334,0.7988217379365503,1.7987314209978011,8.61374546927735,9.822074926311725,3463.855764462809,30835.365589657555,16423.026136634766,4916.122,22.385284,0.3255123,4752.928,795.28656,0,82.4
2025-11-01,9.045776322,4.737948842,8.926432892666666,4.7122282753333335,1.614700710765482,-0.069747977308654,8.362900305210413,9.807467258156374,3575.136625,32339.886230339995,16938.814432410538,1931.9854,23.301025,0.28222427,3648.0596,472.98965,0,58.4
2025-12-01,8.404672826,4.201344334,8.784161415333333,4.560182982666666,-7.087324218273983,-11.325671211204693,8.201240655952933,10.196712258088096,3575.228841991342,30048.628695016083,15020.767438053706,2038.8597,23.61969,0.2227443,1716.5159,3089.4966,0,25.6
2026-01-01,8.023494028,4.244334424,8.491314392,4.394542533333333,-4.535319885633349,1.023246051319715,8.329525412224447,10.109966827350624,3562.143712121212,28580.838801082296,15118.929180591203,655.5265,25.031769,0.19353764,3079.6929,4752.928,1,9.5
2026-02-01,7.08454637,3.962363526,7.837571074666666,4.136014094666667,-11.70247843051052,-6.643465613962185,7.487081435357554,9.782652527073584,3568.228935406699,25279.283351664493,14138.620186073313,3196.626,23.757568,0.24770461,4335.8457,3648.0596,0,39.4
2026-03-01,7.370926508,3.897106774,7.4929889686666655,4.034601574666667,4.042321456355991,-1.6469148166694425,7.67352349220762,9.7861095855767,3730.530987012987,27497.469741089437,14538.27758010522,4624.353,22.861847,0.30892676,3322.2861,1716.5159,0,73.2
2026-04-01,7.302142364,3.62990683,7.252538414,3.8297923766666666,-0.933181790991211,-6.856367030604749,7.6510638889117955,9.847291525117218,3716.699226190477,27139.866873811497,13491.271906204523,3911.152,23.321075,0.3095021,4916.122,3079.6929,0,73.5
